,name,Speciality,Experience,Location,District,DP_score,Num_of_votes,Consultation_Fee,Degree
296,Dr. S. D. Subba Rao,Pediatrician,44.0,Bangalore,Jayanagar 9 Block,92,13.0,650.0,"MBBS, DNB - Paediatrics, Diploma in Child Health (DCH)"
297,Dr. Mala Prakash,Gynecologist/Obstetrician,37.0,Bangalore,Bannerghatta Road,94,123.0,850.0,"MBBS, MD - Obstetrics & Gynaecology"
298,Dr. Joshitha Naik,Gynecologist/Obstetrician,21.0,Bangalore,Jayanagar 5 Block,85,13.0,700.0,"MBBS, DNB - Obstetrics & Gynecology, DGO"
299,Dr. M. R. Pujari,Dentist,16.0,Bangalore,Marathahalli,96,1423.0,200.0,"BDS, MDS - Oral Medicine and Radiology"
300,Dr. Dilip Rangarajan,Nephrologist,38.0,Bangalore,Padmanabhanagar,96,109.0,750.0,"MBBS, MD - General Medicine, DNB - Nephrology"
301,Dr. Vijayalakshmi M,Gynecologist/Obstetrician,43.0,Bangalore,Indiranagar,95,59.0,800.0,"MBBS, DGO"
302,Dr. Ravishankar Bhat,Bariatric Surgeon,31.0,Bangalore,Bannerghatta Road,94,72.0,850.0,"MBBS, MS - General Surgery, DNB - General Surgery, MCh - Surgical Gastroenterology/G.I. Surgery"
303,Dr. Shivareddy.H.A.,Orthopedist,19.0,Bangalore,Jayanagar,99,135.0,750.0,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics"
304,Dr. Rajeshwari Dharani,Homoeopath,25.0,Bangalore,JP Nagar 7 Phase,98,165.0,500.0,"BHMS, MD - Homeopathy"
305,Dr. Mohan M.R,Orthopedist,20.0,Bangalore,Hulimavu,95,55.0,500.0,"MBBS, MS - Orthopaedics"
306,Dr. Gokulnath,Nephrologist,45.0,Bangalore,Bannerghatta Road,90,14.0,1000.0,"MBBS, DM - Nephrology, DNB - Nephrology, MD - General Medicine"
307,Dr. V S Gangarani,Gynecologist/Obstetrician,33.0,Bangalore,Indiranagar,69,7.0,650.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
308,Dr. Hirennappa B. Udnur,Pulmonologist,19.0,Bangalore,Hebbal,95,188.0,800.0,"MBBS, Diploma in Tuberculosis and Chest Diseases (DTCD), DNB - Respiratory Diseases"
309,Dr. Kavitha Lakshmi Easwaran,Gynecologist/Obstetrician,25.0,Bangalore,Kasturi nagar,95,219.0,700.0,"MBBS, MD - Obstetrics & Gynaecology"
310,Dr. Deepak K L Gowda,Plastic Surgeon,30.0,Bangalore,Koramangala 5 Block,92,9.0,600.0,"MBBS, MS - General Surgery, MCh - Plastic Surgery, DNB - General Surgery, DNB - Plastic Surgery"
311,Dr. M B Trishala,Ophthalmologist,32.0,Bangalore,Jayanagar 9 Block,100,5.0,650.0,"MBBS, MS - Ophthalmology"
312,Dr. Shobha N. Gudi,Gynecologist/Obstetrician,30.0,Bangalore,Jayanagar 9 Block,91,13.0,650.0,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG)"
313,Dr. Mohan Puttaswamy,Orthopedist,19.0,Bangalore,Bannerghatta Road,96,205.0,850.0,"MBBS, MS - Orthopaedics"
314,Dr. Satyajit Godhi,General Surgeon,14.0,Bangalore,Jayanagar,97,30.0,750.0,"MS - General Surgery, MBBS"
315,Dr. Maneesh Sinha,Urologist,29.0,Bangalore,Padmanabhanagar,93,57.0,750.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery, MCh - Urology"
316,Dr. Asmita Dhekne Chebbi,Dermatologist,13.0,Bangalore,Koramangala 5 Block,98,251.0,600.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
317,Dr. Manjunath MK,Ear-Nose-Throat (ENT) Specialist,16.0,Bangalore,Yeshwanthpur,87,26.0,950.0,"MBBS, MS - ENT"
318,Dr. Nanda Kumar Bhairi,Orthopedist,18.0,Bangalore,Rajarajeshwarinagar,99,47.0,500.0,"DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MBBS"
319,Dr. Neelima Sharma,Dermatologist,23.0,Bangalore,Jayanagar 9 Block,95,26.0,650.0,"MBBS, DNB - Dermatology, Venereology & Leprosy"
320,Dr. Sowmya Prashanth,Pediatrician,23.0,Bangalore,Jayanagar 5 Block,97,18.0,700.0,"MBBS, DNB - Paediatrics"
321,Dr. Akshai Shetty,Dentist,22.0,Bangalore,Jayanagar 9 Block,97,96.0,650.0,"BDS, MDS - Orthodontics"
322,Dr. Mamatha Reddy Y V,Gynecologist/Obstetrician,25.0,Bangalore,Koramangala 1 Block,95,149.0,800.0,"MBBS, MS - Obstetrics & Gynaecology"
323,Dr. Namita Kapoor Sahgal,Gynecologist/Obstetrician,29.0,Bangalore,Whitefield,90,188.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
324,Dr. Mir Sujath Ali,Dentist,21.0,Bangalore,Jayanagar 9 Block,98,153.0,650.0,"BDS, MDS - Conservative Dentistry & Endodontics"
325,Dr. Sreenivasa Murthy T. M,Ear-Nose-Throat (ENT) Specialist,22.0,Bangalore,Yeshwanthpur,90,22.0,950.0,"MBBS, Diploma in Otorhinolaryngology (DLO), DNB - Otorhinolaryngology"
326,Dr. Vimala CH,Gynecologist/Obstetrician,16.0,Bangalore,Whitefield,98,185.0,800.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
327,Dr. Rajdeep,Dermatologist,13.0,Bangalore,JP Nagar 2 Phase,96,164.0,750.0,"MBBS, DDVL"
328,Dr. Poorvi Shrivastava,Dentist,11.0,Bangalore,Marathahalli,98,36.0,100.0,"MDS - Conservative Dentistry & Endodontics, BDS"
329,Dr. Arati Sundar Rajan,Dentist,26.0,Bangalore,Basavanagudi,97,119.0,450.0,BDS
330,Dr. Ajanta Chakravarty,Ophthalmologist,36.0,Bangalore,Whitefield,95,3.0,900.0,"MBBS, MS - Ophthalmology"
331,Dr. Sunder Narasimhan,General Surgeon,33.0,Bangalore,Bannerghatta Road,87,155.0,1000.0,"MBBS, MS - General Surgery"
332,Dr. Sateesha S.R,Pediatrician,23.0,Bangalore,Kalyan Nagar,98,176.0,650.0,"MBBS, Diploma in Child Health (DCH)"
333,Dr. Radhakrishna Hegde,Pediatrician,34.0,Bangalore,Bannerghatta Road,100,9.0,500.0,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics"
334,Dr. Sanjeev S Tonshal,Urologist,20.0,Bangalore,Hebbal,94,31.0,900.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
335,Dr. Nagesh Basavaraj,Cardiac Surgeon,23.0,Bangalore,Kengeri,100,26.0,700.0,"MBBS, DNB - General Surgery, MCh - Cardio Thoracic and Vascular Surgery"
336,Dr. Anil Kumar B T,Nephrologist,26.0,Bangalore,Kengeri,100,7.0,900.0,"MBBS, DNB - Nephrology"
337,Dr. Archana Agarwal,Gynecologist/Obstetrician,29.0,Bangalore,Marathahalli,85,201.0,700.0,"MBBS, DGO"
338,Dr. Shalini Shetty,Ophthalmologist,29.0,Bangalore,Jayanagar,92,10.0,630.0,"MBBS, MS - Ophthalmology"
339,Dr. Garima Aggarwal,Nephrologist,12.0,Bangalore,Whitefield,99,79.0,850.0,"MBBS, MD - General Medicine, DM - Nephrology"
340,Dr. Mohammed Rehan Sayeed,Cardiothoracic Surgeon,25.0,Bangalore,Hebbal,100,14.0,1090.0,"MBBS, DNB - General Surgery, DNB - Cardiothoracic Surgery"
341,Dr. Jaya Sharma,Dermatologist,20.0,Bangalore,Kalyan Nagar,88,32.0,630.0,"MBBS, Diploma in Clinical Dermatology (UK)"
342,Dr. Mathangi J,Oncologist,24.0,Bangalore,Kengeri,100,3.0,800.0,"MBBS, DNB - Radiotherapy, Diploma in Radio Therapy"
343,Dr. Adarsh C K,Gastroenterologist,19.0,Bangalore,Kengeri,98,86.0,800.0,"MBBS, MD - General Medicine, DNB - Gastroenterology"
344,Dr. Kiran Raj N,Dentist,13.0,Bangalore,Banaswadi,100,81.0,400.0,BDS
345,Dr. H S Chandrika,Gynecologist/Obstetrician,40.0,Bangalore,JP Nagar 2 Phase,97,64.0,800.0,"MBBS, DGO"
346,Dr. Vidyashankar P,Nephrologist,20.0,Bangalore,Hebbal,95,9.0,900.0,"MBBS, DNB - Paediatrics, DM - Nephrology"
347,Dr. Satish Nair,Head and Neck Surgeon,29.0,Bangalore,Bannerghatta Road,90,40.0,1000.0,"MBBS, MS - ENT"
348,Dr. Phanindra V V,Ayurveda,14.0,Bangalore,Banashankari,99,272.0,400.0,"MD - Ayurveda Medicine, BAMS"
349,Dr. Supraja Chandrasekar,Pediatrician,19.0,Bangalore,Yeshwanthpur,98,98.0,750.0,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
350,Dr. Mukta Nadig,Gynecologist/Obstetrician,41.0,Bangalore,Malleswaram,94,208.0,850.0,"MBBS, MS - Obstetrics & Gynaecology"
351,Dr. Sreenivasa D,Gastroenterologist,35.0,Bangalore,Old Airport Road,90,146.0,900.0,"MBBS, MD - General Medicine, DNB - General Medicine, DM - Gastroenterology, DNB - Gastroenterology"
352,Dr. Vanita Vaishnav,Gynecologist/Obstetrician,13.0,Bangalore,HSR Layout,98,58.0,600.0,"MS - Obstetrics & Gynaecology, MBBS"
353,Dr. Premkumar K,Urologist,17.0,Bangalore,Rajajinagar,98,17.0,630.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
354,Dr. Raghu T Narayan,Dentist,23.0,Bangalore,HAL 2nd Stage,94,70.0,500.0,"BDS, MDS, Certificate of Oral Implantology, PGCE(Endodontics), PGCE(Endodontics), FICOI"
355,Dr. Roopa R,Gynecologist/Obstetrician,26.0,Bangalore,Jayanagar 9 Block,96,27.0,500.0,"MBBS, DGO"
356,Dr. Jayashree Murthy,Gynecologist/Obstetrician,24.0,Bangalore,Indiranagar,99,30.0,600.0,"MBBS, DNB - Obstetrics & Gynecology"
357,Dr. Abdul Razack.G.S,Laparoscopic Surgeon,20.0,Bangalore,Jayanagar 9 Block,82,10.0,650.0,"MBBS, MS - General Surgery"
358,Dr. Disha Sridhar,Gynecologist/Obstetrician,21.0,Bangalore,Indiranagar,85,34.0,700.0,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology"
359,Dr. Suman Singh,Gynecologist/Obstetrician,28.0,Bangalore,BTM Layout 2nd Stage,93,722.0,700.0,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Aesthetic Medicine (FAM)"
360,Dr. Anil Kamath,Oncologist,23.0,Bangalore,Bannerghatta Road,94,11.0,1000.0,"MBBS, MCh - Surgical Oncology, MS - General Surgery"
361,Dr. A Aruna Prasad,Dermatologist,26.0,Bangalore,Yeshwanthpur,90,166.0,850.0,"MBBS, DVD"
362,Dr. V. Krishnan,Pediatrician,31.0,Bangalore,Jayanagar 9 Block,91,55.0,500.0,"MBBS, Diploma in Child Health (DCH), Diplomate of the American Board of Paediatrics, FRCPCH"
363,Dr. T. M Jyothi Lakshmi,Gynecologist/Obstetrician,34.0,Bangalore,Malleswaram,95,86.0,850.0,"MBBS, MD - Obstetrics & Gynaecology"
364,Dr. Smitha A.P.,Gynecologist/Obstetrician,19.0,Bangalore,Old Airport Road,99,57.0,850.0,"MBBS, DNB - Obstetrics & Gynecology"
365,Dr. Maruthesh Gowda,Bariatric Surgeon,18.0,Bangalore,Hegde Nagar,95,792.0,600.0,"MBBS, FRCS - General Surgery, MRCS (UK)"
366,Dr. Manohar Babu,Orthopedist,21.0,Bangalore,Bannerghatta Road,97,14.0,850.0,"MS - Orthopaedics, MBBS"
367,Dr. Thirumalesh K Reddy,Orthopedist,27.0,Bangalore,Hebbal,87,14.0,900.0,"MBBS, MS - Orthopaedics"
368,Dr. Sunil G Kini,Orthopedist,21.0,Bangalore,Old Airport Road,95,154.0,900.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, M.Ch - Orthopaedics, MNAMS - Orthopaedics"
369,Dr. Shruti Manjunath,Ear-Nose-Throat (ENT) Specialist,12.0,Bangalore,Indiranagar,99,46.0,650.0,"MBBS, MS - ENT"
370,Dr. Mahesh Chikkachannappa,General Surgeon,23.0,Bangalore,Hebbal,90,14.0,900.0,"MBBS, MS - General Surgery"
371,Dr. Parthasarathi Dutta Roy,Dermatologist,19.0,Bangalore,MG Road,89,1309.0,700.0,"MBBS, DDVL, MD - Skin,VD & Leprosy"
372,Dr. K P Srihari Das,Cardiologist,28.0,Bangalore,Jayanagar 9 Block,98,46.0,750.0,"MBBS, MD - General Medicine, DM - Cardiology"
373,Dr. Juvita Rasquinha,Dermatologist,17.0,Bangalore,Indiranagar,91,437.0,500.0,"MBBS, DDVL"
374,Dr. Jayateerth W Kulkarni,Orthopedist,35.0,Bangalore,Cunningham Road,98,141.0,700.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, FRCS - Trauma & Orthopedic Surgery"
375,Dr. Thomas Nirmal Kumar,Internal Medicine,45.0,Bangalore,Jayanagar 9 Block,95,3.0,500.0,MD - General Medicine
376,Dr. Asha Puranikmath,Gynecologist/Obstetrician,31.0,Bangalore,Indiranagar,92,86.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
377,Dr. Sanghamitra Burman,Ophthalmologist,23.0,Bangalore,Indiranagar,99,454.0,750.0,"MBBS, MD - Ophthalmology, DNB - Ophthalmology"
378,Dr. Abhijit Vilas Kulkarni,Cardiologist,20.0,Bangalore,Bannerghatta Road,97,11.0,1000.0,"MBBS, DM - Cardiology, MD - General Medicine"
379,Dr. Srinivas Rao. V. K,Ophthalmologist,25.0,Bangalore,Bellandur,86,21.0,500.0,"MBBS, DOMS"
380,Dr. Roma Haider,Dentist,24.0,Bangalore,Koramangala 5 Block,97,30.0,600.0,BDS
381,Dr. Aditya Murali,Oncologist,15.0,Bangalore,Hebbal,100,10.0,900.0,"DM - Medical Oncology, MBBS, DNB  - Medical Oncology, MD - General Medicine"
382,Dr. Lokesh B,Neurologist,25.0,Bangalore,Hebbal,88,6.0,900.0,"MBBS, MD - General Medicine, DM - Neurology"
383,Dr. Kishore C Kumtakar,Gynecologist/Obstetrician,43.0,Bangalore,Jayanagar 9 Block,100,2.0,500.0,"MBBS, MD - Obstetrics & Gynaecology"
384,Dr. Deepak Bolbandi,Urologist,29.0,Bangalore,Bannerghatta Road,69,24.0,850.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
385,Dr. Ganesh K Murthy,Neurosurgeon,32.0,Bangalore,Jayanagar,100,3.0,1000.0,"MBBS, MS - General Surgery, MCh - Neuro Surgery"
386,Dr. Ramya,Dentist,22.0,Bangalore,Indiranagar,94,1138.0,400.0,"BDS, MDS - Prosthodontics"
388,Dr. Vinay Bhat,GastroIntestinal Surgeon,18.0,Bangalore,Hebbal,91,17.0,900.0,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology, DNB - General Surgery"
389,Dr. Venkatesh S,Cardiologist,28.0,Bangalore,JP Nagar,97,20.0,950.0,"MBBS, MD - Medicine, DM - Cardiology"
390,Dr. Sanjay Panicker,Homoeopath,26.0,Bangalore,Koramangala,92,438.0,400.0,BHMS
391,Dr. Mani Venugopal,Orthopedist,39.0,Bangalore,Ulsoor,97,156.0,800.0,"MBBS, MS - Orthopaedics, Diploma in Orthopaedics"
392,Dr. Umesh Srikantha,Neurosurgeon,21.0,Bangalore,Hebbal,89,23.0,900.0,"MBBS, MCh - Neuro Surgery"
393,Dr. Nagaraja Moorthy,Cardiologist,19.0,Bangalore,Hulimavu,99,182.0,700.0,"MBBS, MD - General Medicine, DM - Cardiology"
394,Dr. Vidyasagar Ramappa,Gastroenterologist,17.0,Bangalore,Yeshwanthpur,94,14.0,750.0,"MBBS, MD - General Medicine, MRCP (UK), CCST - Gastroenterology"
395,Dr. Jyothi Menon,Dermatologist,21.0,Bangalore,Koramangala 7 Block,96,31.0,600.0,"MBBS, DDVL"
396,Dr. Hari Kishan Kumar,Dermatologist,16.0,Bangalore,Kengeri,83,16.0,700.0,"MD - Dermatology , Venereology & Leprosy, MBBS"
397,Dr. Ambuja Govindaraj,Gynecologist/Obstetrician,16.0,Bangalore,Yeshwanthpur,100,2.0,750.0,"MBBS, MS - Obstetrics & Gynaecology, DGO"
398,Dr. Priyadarshini M,Dermatologist,11.0,Bangalore,Hebbal,98,32.0,1090.0,"MD - Dermatology, MBBS"
399,Dr. Vidya Muralidhar,Gynecologist/Obstetrician,13.0,Bangalore,Hebbal Kempapura,98,144.0,400.0,"MBBS, DGO, DNB - Obstetrics & Gynecology, DNB - Obstetrics & Gynecology"
400,Dr. Ashwin K.R,Oncologist,17.0,Bangalore,Hebbal,100,4.0,900.0,"MBBS, DNB - General Surgery, DNB - Surgical Oncology"
401,Dr. Basavaraj C M,Orthopedist,25.0,Bangalore,Kengeri,100,10.0,500.0,"Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MRCS (UK), FRCS - Trauma & Orthopedic Surgery"
402,Dr. Sai Prasad T R,Pediatric Surgeon,28.0,Bangalore,Yeshwanthpur,100,11.0,900.0,"MBBS, MCh - Pediatric  Surgery, MRCS (UK)"
403,Dr. Yogish Vijaya Kumar,Orthopedist,23.0,Bangalore,Jayanagar 9 Block,93,12.0,650.0,"MBBS, MS - Orthopaedics"
405,Dr. N Sapna Lulla,Gynecologist/Obstetrician,23.0,Bangalore,Hebbal,98,935.0,700.0,"MBBS, MS - Obstetrics & Gynaecology"
406,Dr. Anjan Shah,Dentist,27.0,Bangalore,Yeshwanthpur,99,21.0,750.0,"MDS - Oral & Maxillofacial Surgery, BDS"
407,Dr. Sreenath S Manikanti,Pediatrician,27.0,Bangalore,Koramangala,98,497.0,600.0,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), Diploma in Child Health (DCH)"
408,Dr. Naveena Rao,Plastic Surgeon,24.0,Bangalore,Bannerghatta Road,100,30.0,850.0,"MCh - Plastic Surgery, MBBS, MS - General Surgery"
409,Dr. M Diwakar,Psychiatrist,28.0,Bangalore,Cox Town,98,109.0,900.0,"MBBS, M.D. (Psychiatry)"
410,Dr. Sankeerth Vijayakumar,Dermatologist,12.0,Bangalore,HSR Layout,96,149.0,600.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
411,Dr. Ragavan P S,Pediatrician,27.0,Bangalore,Bannerghatta Road,100,5.0,850.0,"MBBS, MD - Pediatrics"
412,Dr. Uma Karjigi,Rheumatologist,21.0,Bangalore,Jayanagar,81,12.0,1000.0,"MBBS, MRCP (UK)"
413,Dr. Geeta Komar,Gynecologist/Obstetrician,21.0,Bangalore,Whitefield,75,10.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
414,Dr. Deepak Vasudev Kalbigiri,Pediatrician,27.0,Bangalore,Whitefield,95,23.0,900.0,"MBBS, Diploma in Child Health (DCH), Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
415,Dr. Kapur B,Psychiatrist,44.0,Bangalore,Hebbal,91,12.0,2130.0,"MBBS, M.D. (Psychiatry)"
416,Dr. Santosh H S,Endocrinologist,23.0,Bangalore,Jayanagar 9 Block,91,16.0,750.0,"MBBS, MRCP (UK), CCT - Endocrinology and Diabetes Mellitus"
417,Dr. Thejavathy G. V,Gynecologist/Obstetrician,32.0,Bangalore,Indiranagar,69,14.0,700.0,"MBBS, DGO, MD - Obstetrics & Gynaecology"
418,Dr. C.M Nagesh,Cardiologist,23.0,Bangalore,Bannerghatta Road,100,11.0,1000.0,"MBBS, MD - General Medicine, DM - Cardiology"
419,Dr. Guruprasad Hosurkar,Neurologist,18.0,Bangalore,Yeshwanthpur,88,6.0,950.0,"MBBS, MD - General Medicine, DNB - Neurology"
420,Dr. Pradeep Kocheeppan,Orthopedist,24.0,Bangalore,Bannerghatta Road,86,27.0,850.0,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
421,Dr. Sanjeev Rohatgi,General Surgeon,28.0,Bangalore,Whitefield,100,2.0,900.0,"MBBS, MS - General Surgery"
422,Dr. Niti Raizada,Oncologist,25.0,Bangalore,Bannerghatta Road,87,37.0,1100.0,"MBBS, MD - General Medicine, DNB - General Medicine, DM - Oncology, MRCP (UK)"
423,Dr. Saurabh Misra,Bariatric Surgeon,26.0,Bangalore,Bannerghatta Road,85,8.0,1000.0,"MBBS, MS - General Surgery, FICS"
424,Dr. Girish H,Urologist,21.0,Bangalore,Bannerghatta Road,100,8.0,850.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
425,Dr. Joshy E V,Neurologist,43.0,Bangalore,RT Nagar,97,67.0,1500.0,"MBBS, MD - General Medicine, DM - Neurology"
426,Dr. Mohit Shetti,Gastroenterologist,22.0,Bangalore,Old Airport Road,87,51.0,900.0,"MBBS, DNB - General Medicine, MRCP (UK)"
427,Dr. Manaswini Ramachandra,Ear-Nose-Throat (ENT) Specialist,14.0,Bangalore,Koramangala 5 Block,94,60.0,600.0,"MS - ENT, MBBS"
428,Dr. Sushma V,Pediatrician,19.0,Bangalore,Jayanagar 9 Block,100,22.0,650.0,"DNB - Paediatrics, MBBS"
429,Dr. Vidyadhara S.,Spine Surgeon,22.0,Bangalore,Old Airport Road,81,159.0,900.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, FNB - Spine Surgery"
430,Dr. Varsha Saxena,Pediatrician,31.0,Bangalore,HSR Layout,98,185.0,600.0,"MBBS, MD - Pediatrics"
431,Dr. Pranay,Dentist,12.0,Bangalore,Marathahalli,97,1061.0,550.0,"BDS, MDS - Oral Pathology and Oral Microbiology"
432,Dr. Pinky Devi Ayyappan,Plastic Surgeon,18.0,Bangalore,Jayanagar 9 Block,100,18.0,750.0,"MBBS, MS - General Surgery, MCh - Plastic Surgery"
433,Dr. Sanjay Bhat,Cardiologist,15.0,Bangalore,Hebbal,83,26.0,900.0,"MBBS, MD - General Medicine, DNB - Cardiology, MNAMS - Cardiology"
434,Dr. Jaswanth Reddy,Dentist,16.0,Bangalore,Marathahalli,96,18.0,350.0,"BDS, MDS - Conservative Dentistry & Endodontics"
435,Dr. Girish B Navasundi,Cardiologist,24.0,Bangalore,Bannerghatta Road,86,13.0,1000.0,"MBBS, MD - General Medicine, DNB - Cardiology"
436,Dr. V Arun,Pain Management Specialist,25.0,Bangalore,Hebbal,96,6.0,900.0,"MBBS, MD - Anaesthesiology"
437,Dr. Rekha Prashanth,Gynecologist/Obstetrician,28.0,Bangalore,BTM Layout 1st Stage,90,59.0,600.0,"MBBS, MD - Obstetrics & Gynaecology"
438,Dr. Ganesh krishnan Iyer,Cardiothoracic Surgeon,35.0,Bangalore,Hebbal,100,49.0,900.0,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery"
439,Dr. Janet Alexander Castelino,Dermatologist,29.0,Bangalore,HSR Layout,92,3223.0,1000.0,"MBBS, MD - Dermatology"
440,Dr. Janet Alexander Castelino,Dermatologist,29.0,Bangalore,HSR Layout,92,3223.0,1000.0,"MBBS, MD - Dermatology"
441,Dr. Vinay Anvekar,Dentist,19.0,Bangalore,BTM Layout 1st Stage,97,181.0,200.0,"BDS, MDS - Oral & Maxillofacial Surgery"
442,Dr. Chetana V,Gynecologist/Obstetrician,22.0,Bangalore,Hebbal,94,21.0,700.0,"MBBS, DNB - Obstetrics & Gynecology"
443,Dr. Sanjay Prasad Hegde,Orthopedist,31.0,Bangalore,Whitefield,83,18.0,850.0,"MBBS, MS - Orthopaedics"
444,Dr. Pramod B R,General Surgeon,21.0,Bangalore,Jayanagar,89,8.0,1000.0,"MBBS, MS - General Surgery, MRCS (UK), MCh - Urology/Genito-Urinary Surgery"
445,Dr. Kamal Odedra,Dentist,11.0,Bangalore,Marathahalli,100,33.0,550.0,"BDS, MDS - Conservative Dentistry & Endodontics"
446,Dr. Vinay Patil,Ophthalmologist,20.0,Bangalore,HSR Layout,89,227.0,500.0,"MBBS, MS - Ophthalmology"
447,Dr. Rashmi Shetty,Dentist,17.0,Bangalore,Koramangala,99,2625.0,350.0,"BDS, MDS - Conservative Dentistry & Endodontics"
448,Dr. Salim A Khatib,Pediatrician,41.0,Bangalore,Hebbal,95,7.0,900.0,"MBBS, DNB - Paediatrics, Diploma in Child Health (DCH)"
449,Dr. Mallikarjun Sakpal,Gastroenterologist,18.0,Bangalore,Hebbal,96,12.0,900.0,"MBBS, MD - Medicine, DM - Hepatology"
450,Dr. Ravi Kyadegeri,Pediatrician,14.0,Bangalore,Jayanagar 5 Block,100,5.0,700.0,"MBBS, MD - Pediatrics, MD - Fellow in Neonatology"
451,Dr. Krishnanand,Dentist,11.0,Bangalore,Varthur,100,1143.0,200.0,"BDS, MDS - Periodontics"
452,Dr. Rahul Puri,Orthopedist,16.0,Bangalore,Jayanagar,100,3.0,750.0,"MBBS, MS - Orthopaedics"
453,Dr. Venkatesh T K,Cardiologist,36.0,Bangalore,Bannerghatta Road,71,5.0,1000.0,"MBBS, MD - General Medicine, DNB - Cardiology"
454,Dr. Ramesh T S,Laparoscopic Surgeon,26.0,Bangalore,Jayanagar 9 Block,80,8.0,650.0,"MBBS, DNB - General Surgery, MRCS (UK)"
455,Dr. Revathy Parthasarathy,Gynecologist/Obstetrician,38.0,Bangalore,Jayanagar 5 Block,73,14.0,500.0,"MBBS, DGO"
456,Dr. Chaya Patil,Gynecologist/Obstetrician,26.0,Bangalore,Bannerghatta Road,97,62.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
457,Dr. K. Sushmita,Gynecologist/Obstetrician,20.0,Bangalore,Sahakaranagar,98,426.0,850.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
458,Dr. Rajiv Lochan,General Surgeon,30.0,Bangalore,Yeshwanthpur,100,2.0,900.0,"MS - General Surgery, MBBS, CCST - General Surgery, FRCS (Edinburgh)"
459,Dr. Vinod Kumar P,Urologist,13.0,Bangalore,Padmanabhanagar,98,61.0,750.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
460,Dr. Ranjan Shetty,Cardiologist,20.0,Bangalore,Old Airport Road,92,43.0,900.0,"MBBS, MD - Medicine, DM - Cardiology"
461,Dr. Vidya Sagar,Orthopedist,16.0,Bangalore,Jayanagar,100,3.0,750.0,"MBBS, MS - Orthopaedics"
462,Dr. Vithal Bagi,Cardiologist,18.0,Bangalore,Bannerghatta Road,100,3.0,1000.0,"MBBS, MD - General Medicine, DM - Cardiology"
463,Dr. Jyoti Raghavendra   (Physiotherapist),Physiotherapist,16.0,Bangalore,Marathahalli,94,175.0,400.0,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy"
464,Dr. Shivaraj A L,Pulmonologist,12.0,Bangalore,Whitefield,97,48.0,850.0,"MBBS, Diploma in Tuberculosis and Chest Diseases (DTCD), DNB - Respiratory Diseases"
