,name,Speciality,Experience,Location,District,DP_score,Num_of_votes,Consultation_Fee,Degree
841,Dr. Dharmesh Kapoor,Gynecologist/Obstetrician,34,Mumbai,Chembur,100% ,2,1000,"MD - Obstetrics & Gynaecology, MBBS, CCST - Urogynecology, FRCOG (UK)"
842,Dr. Suyash Bhandekar,Gynecologist/Obstetrician,14,Mumbai,Mulund,99% ,85,1200,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae"
843,Dr. Anil Heroor,,Sp,Mumbai,Mulund West,100% ,13,2,"MBBS, MS - General Surgery, Senior Residency Training Program (Surgical Oncology)"
844,Dr. Yuti Nakhwa,Dermatologist,15,Mumbai,Parel,96% ,200,1600,"MBBS, MD - Dermatology , Venereology & Leprosy"
845,Dr. Biswajeet Naidu,Orthopedist,32,Mumbai,Chembur,95% ,37,2000,"MBBS, MS - Orthopaedics"
846,Dr. Rajesh Benny,Neurologist,19,Mumbai,Mulund West,100% ,17,2000,"MBBS, DNB - General Medicine, DM - Neurology"
847,Dr. Tushar Thorat,Plastic Surgeon,13,Mumbai,Girgaon,100% ,52,1000,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery, DNB - Plastic Surgery"
848,Dr. Saloni Suchak,Gynecologist/Obstetrician,17,Mumbai,Malad West,99% ,360,1000,"MBBS, MS - Obstetrics & Gynaecology"
849,Dr. Mauli Potdar Shah,Ophthalmologist,23,Mumbai,Kandivali East,97% ,19,800,"MBBS, MS - Ophthalmology, DO"
850,Dr. Uday M Pawar,Spine And Pain Specialist,22,Mumbai,Parel,96% ,18,1850,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics"
851,Dr. Nehal Sabadra,Dentist,26,Mumbai,Colaba,100% ,3,1000,BDS
852,Dr. Suhas Shah,Orthopedist,35,Mumbai,Mahim,95% ,9,1300,"MS - Orthopaedics, MBBS"
853,Dr. Purushottam Vashistha,Gastroenterologist,20,Mumbai,Powai,87% ,74,1600,"MBBS, DM - Gastroenterology"
854,Dr. Nimesh Mehta,Ophthalmologist,27,Mumbai,Borivali West,95% ,171,850,MS - Ophthalmology
855,Dr. Prashant Shetty,Dentist,22,Mumbai,Dahisar West,99% ,129,200,BDS
856,Dr. Ramen Goel,Bariatric Surgeon,36,Mumbai,Chembur,96% ,8,1500,"MBBS, MS - General Surgery"
857,Dr. Sanket Pisat,Gynecologist/Obstetrician,19,Mumbai,Andheri West,100% ,11,800,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS"
858,Dr. Vikas Gupte,Spine Surgeon,33,Mumbai,Mulund West,100% ,2,2000,"MBBS, MS - Orthopaedics"
859,Dr. Namita M. Zaveri,General Practitioner,31,Mumbai,Chembur,83% ,4,300,MBBS
860,Dr. Smita Sachin Khaire,Pediatrician,23,Mumbai,Dahisar East,98% ,47,500,"MBBS, Diploma in Child Health (DCH)"
861,Dr. Rajiv Prakash Manek,Laparoscopic Surgeon,12,Mumbai,Mira Road,100% ,14,900,"MBBS, MS - General Surgery"
862,Dr. Chirag Dalal,Orthopedist,17,Mumbai,Bhandup West,92% ,31,1000,"MBBS, MS - Orthopaedics"
863,Dr. Kunal  Makhija,Orthopedist,15,Mumbai,Chembur,98% ,68,1500,"MS - Orthopaedics, MBBS"
864,Dr. Poonam Nautiyal,Gynecologist/Obstetrician,20,Mumbai,Santacruz West,99% ,149,1500,"MBBS, DGO, DNB - Obstetrics & Gynecology"
865,Dr. Kailash Kothari,Spine And Pain Specialist,28,Mumbai,Mulund West,92% ,5,1500,"MBBS, MD - Anaesthesiology"
866,Dr. Suchita Pisat,Gynecologist/Obstetrician,15,Mumbai,Andheri West,100% ,20,800,"MBBS, DGO, FCPS - Mid. & Gynae"
867,Dr. Sashikant Parchure,Gynecologist/Obstetrician,60,Mumbai,Dadar East,100% ,7,1000,"MBBS, DGO, FCPS - Mid. & Gynae, MD - Obstetrics & Gynaecology"
868,Dr. Rohan Patani,Dentist,8 ,Mumbai,Borivali West,99% ,59,500,BDS
869,Dr. Pankaj Maheshwari N,Urologist,33,Mumbai,Mulund West,89% ,11,2000,"MBBS, DNB - General Surgery, MS - General Surgery, MCh - Urology"
870,Dr. Nimesh Shah,General Surgeon,30,Mumbai,Parel,89% ,5,1850,"MBBS, MS - General Surgery"
871,Dr. Amrut Bambawale,Dentist,6 ,Mumbai,Andheri West,100% ,3,500,"MDS - Conservative Dentistry & Endodontics, BDS"
872,Dr. Abhijit Bodke,Gynecologist/Obstetrician,19,Mumbai,Mira Road,100% ,3,300,"DGO, MBBS"
873,Dr. Tanushri Mukherjee,Pediatrician,16,Mumbai,Malad West,91% ,19,1000,"MBBS, DNB - Paediatrics, Fellowship in Neonatology"
874,Dr. Deepika Doshi,Gynecologist/Obstetrician,11,Mumbai,Borivali West,90% ,9,800,"MBBS, MS - Obstetrics & Gynaecology"
875,Mr. Piyush Gujarathi,Audiologist,8 ,Mumbai,Parel,99% ,157,1500,MASLP
876,Dr. Priti Shyamkul,Gynecologist/Obstetrician,19,Mumbai,Andheri East,94% ,76,800,"MBBS, DNB - Obstetrics & Gynecology"
877,Dr. Nilesh  Vijay Chaudhary,Neurologist,13,Mumbai,Powai,96% ,16,1600,"MBBS, DNB - General Medicine, DNB - Neurology"
878,Dr. Khushboo Kadri,Cosmetologist,18,Mumbai,Bandra West,93% ,33,1000,"Fellowship in Aesthetic Medicine (FAM), MBBS"
879,Dr. Punam Sinha,Gynecologist/Obstetrician,42,Mumbai,Prabhadevi,100% ,15,1000,"DGO, MBBS"
880,Dr. Swati Shah,Gynecologist/Obstetrician,30,Mumbai,Santacruz West,100% ,2,2200,"MBBS, MD - Obstetrics & Gynaecology, DGO"
881,Dr. Sanjeev Parikh,Pediatrician,37,Mumbai,Ghatkopar East,98% ,67,900,"MBBS, MD - Pediatrics"
882,Dr. Jalpa Bhuta,Psychiatrist,23,Mumbai,Parel,87% ,9,1850,"MBBS, MD - Psychological Medicine, DNB - Psychiatry, MRCPsych"
883,Dr. Rakesh Pandia,Gynecologist/Obstetrician,31,Mumbai,Malad West,100% ,1,1000,"DNB - Obstetrics & Gynecology, MBBS, MD - Obstetrics & Gynaecology, DGO"
884,Dr. Uddhavraj Dudhedia,Gynecologist/Obstetrician,25,Mumbai,Santacruz West,100% ,2,1500,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae"
885,Dr. Reny Miglani,Homoeopath,37,Mumbai,Chembur East,100% ,31,500,GHMS
886,Dr. Maulik Joshi,Gynecologist/Obstetrician,29,Mumbai,Matunga West,100% ,N/A,800,"MBBS, MD - Obstetrics & Gynaecology"
887,Dr. Kshitij Parekh,Ophthalmologist,9 ,Mumbai,Vikhroli,96% ,26,500,"MBBS, MS - Ophthalmology"
888,Dr. P Suresh,Ophthalmologist,34,Mumbai,Mulund West,100% ,17,1200,"MBBS, MS - Ophthalmology"
889,Dr. Shweta Shah,Gynecologist/Obstetrician,11,Mumbai,Malad West,99% ,163,1500,"MBBS, MS - Obstetrics & Gynaecology"
890,Dr. Manish Shyamkul,Ophthalmologist,16,Mumbai,Goregaon,94% ,5,700,"MBBS, MS - Ophthalmology"
891,Dr. Jayashree Gupte,Dentist,34,Mumbai,Kandivali East,92% ,20,300,BDS
892,Dr. S.V.Ramesh   (Physiotherapist),Physiotherapist,10,Mumbai,Mulund West,93% ,6,500,MPTh/MPT - Orthopedic Physiotherapy
893,Dr. Amit Prabhakar Maydeo,General Surgeon,42,Mumbai,Parel,75% ,14,3600,"MBBS, MS - General Surgery"
894,Dr. Shreedhar Archik,Orthopedist,35,Mumbai,Parel,93% ,58,2350,"MBBS, MS - Orthopaedics"
895,Dr. Sanyogita Y. Vichare,Ophthalmologist,16,Mumbai,Dadar,98% ,262,600,"MBBS, DOMS, FCPS- Ophthalmology, DNB - Ophthalmology"
896,Dr. Gladys Swamy   (Physiotherapist),,12,Mumbai,Bandra West,100% ,5,1000,MPTh/MPT - Orthopedic Physiotherapy
897,Dr. Darshan S Gupte,Dentist,36,Mumbai,Kandivali East,100% ,36,300,"BDS, MDS - Conservative Dentistry "
898,Dr. Ravindra Dargainya,Dermatologist,14,Mumbai,Malad West,79% ,54,700,"MBBS, DDV"
899,Dr. Nitin M Narvekar,Gynecologist/Obstetrician,40,Mumbai,Matunga,100% ,9,2000,"DGO, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology"
900,Dr. Akash S. Bhandari,Dentist,9 ,Mumbai,Colaba,100% ,27,500,BDS
901,Dr. Amit jain,Orthopedist,22,Mumbai,Malad West,92% ,15,1500,"Diploma in Orthopaedics, MBBS"
902,Dr. Uday Khopkar,Dermatologist,38,Mumbai,Parel,95% ,128,3100,"MBBS, DNB - Dermatology & Venereology"
903,Dr. Pradeep K Singh,Spine Surgeon,22,Mumbai,Powai,85% ,37,1600,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, PhD - Orthopaedics"
904,Dr. Rahul R. Modi,Ear-Nose-Throat (ENT) Specialist,15,Mumbai,Powai,95% ,14,1300,"MBBS, MS - ENT, DNB - Otorhinolaryngology"
905,Dr. Nikhil Shetty,Orthopedist,13,Mumbai,Powai,95% ,14,1100,"MBBS, MS - Orthopaedics"
906,Dr. Kaushal Malhan,Orthopedist,33,Mumbai,Mulund West,95% ,19,2000,"MBBS, MS - Orthopaedics"
907,Dr. Aasif  Yusuf Virani,Ophthalmologist,15,Mumbai,Mulund West,100% ,1,1200,"MS - Ophthalmology, FRCS - General Surgery, DOMS"
908,Dr. Mandar Agashe,Orthopedist,18,Mumbai,Mulund West,100% ,3,2000,"MBBS, MS - Orthopaedics"
909,Dr. Sanket Rane,Dentist,12,Mumbai,Jogeshwari East,99% ,53,300,"BDS, MDS - Prosthodontist And Crown Bridge"
910,Dr. Sandip Bipte,General Surgeon,22,Mumbai,Chembur,100% ,10,2000,"MBBS, MS - General Surgery"
911,Dr. Pravina Ushakant Shah,Neurologist,47,Mumbai,Mulund West,85% ,6,2000,"MBBS, MD - General Medicine, DM - Neurology"
912,Dr. Prakash Vasant Vaidya,Pediatrician,42,Mumbai,Mulund West,91% ,8,1300,"MBBS, MD - Pediatrics"
913,Dr. Boman Dhabar,Oncologist,27,Mumbai,Mulund West,86% ,5,1500,"MBBS, MD - General Medicine, Fellowship in Medical Oncology"
914,Dr. Vipul Mehrotra,Pediatrician,28,Mumbai,Andheri East,98% ,219,1500,"MBBS, Diploma in Child Health (DCH),  FCPS - Child Health"
915,Dr. Gaurav Nitin Chaubal,Gastroenterologist,18,Mumbai,Parel,100% ,6,1850,"MBBS, MS - General Surgery, MCh - Surgical Gastroenterology/G.I. Surgery, Fellowship in Abdominal Transplant Surgery"
916,Dr. Smriti Naswa Singh,Dermatologist,13,Mumbai,Mulund West,100% ,8,1500,"MD - Dermatology, MBBS"
917,Dr. Prabodh Garg,Pulmonologist,7 ,Mumbai,Kandivali West,100% ,8,1000,"MBBS, MD - Respiratory Medicine"
918,Dr. Dipesh Choubisa,Homoeopath,8 ,Mumbai,Chembur East,100% ,3,800,BHMS
919,Dr. Rachana Kaveri,Gynecologist/Obstetrician,7 ,Mumbai,Andheri,100% ,5,800,"DNB - Obstetrics & Gynecology, MBBS"
920,Dr. Sagar,Dentist,24,Mumbai,Girgaon,98% ,116,500,BDS
921,Dr. Sharika Prabhudesai,Ear-Nose-Throat (ENT) Specialist,27,Mumbai,Dadar West,94% ,41,1000,"MBBS, MS - ENT"
922,Dr. Pradnya Manwatkar,Dermatologist,17,Mumbai,Mahim,98% ,216,1500,"MBBS, DDVL"
923,Dr. Ganesh Kumar A.V,Cardiologist,20,Mumbai,Powai,90% ,6,2600,"MBBS, MD - General Medicine, DNB - Cardiology"
924,Dr. Vanita Raut,Gynecologist/Obstetrician,42,Mumbai,Powai,97% ,32,1300,"MBBS, MD - Obstetrics & Gynaecology"
925,Dr. Kashmira Chavan,Ear-Nose-Throat (ENT) Specialist,16,Mumbai,Powai,78% ,12,1600,"MBBS, DNB - Otorhinolaryngology"
926,Dr. Girija Suresh,Ophthalmologist,23,Mumbai,Mulund West,100% ,11,1200,"MBBS, DOMS, FRCS - General Surgery"
927,Dr. Mohammed Moin Abdul Rashid Holy,Dentist,13,Mumbai,Nagpada,99% ,240,300,BDS
928,Dr. Sonali Dhuri,Dentist,27,Mumbai,Goregaon West,N/A,N/A,200,BDS
929,Ms. Saachi Arora,Psychologist,2 ,Mumbai,Khar West,100% ,3,1500,M.Phil - Clinical Psychology
930,Dr. Vrushali Saraswat,Homoeopath,22,Mumbai,Goregaon,100% ,19,3000,BHMS
931,Dr. Ashish Shyamkul,Gynecologist/Obstetrician,19,Mumbai,Goregaon,100% ,1,500,"MBBS, MS - Obstetrics & Gynaecology"
932,Dr. Parag Vibhakar,Plastic Surgeon,16,Mumbai,Andheri East,98% ,21,1500,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery"
933,Dr. Zeenat Bhalwani,Dermatologist,21,Mumbai,Andheri West,99% ,225,1500,"MBBS, MD - Skin & VD"
934,Dr. Keyur A Sheth,Gastroenterologist,20,Mumbai,Chembur,89% ,37,1500,"MBBS, DNB - General Medicine, DNB - Gastroenterology, CCST - Gastroenterology"
935,Dr. Ashvith Shetty,Dermatologist,14,Mumbai,Powai,98% ,35,1100,"MBBS, MD - Dermatology , Venereology & Leprosy, DNB - Dermatology & Venereology"
936,Dr. Bela Kedia,Gynecologist/Obstetrician,35,Mumbai,Mulund West,100% ,4,1300,"MBBS, DGO, MD - Obstetrics & Gynaecology"
937,Dr. Anand Utture,Urologist,27,Mumbai,Mahim,86% ,38,1300,"MCh - Urology/Genito-Urinary Surgery, DNB - Urology/Genito - Urinary Surgery, MBBS, FICS, MS - General Surgery"
938,Dr. Mehul Choksi,Gastroenterologist,21,Mumbai,Mahim,90% ,95,1300,"MBBS, MD - General Medicine, DM - Gastroenterology"
939,Dr. Nirmal Nitin Gujarathi,Gynecologist/Obstetrician,16,Mumbai,Malad West,100% ,6,1000,"DNB - Obstetrics & Gynecology, DGO, MBBS"
940,Dr. Jahnvi Purushottam Thakur,Ear-Nose-Throat (ENT) Specialist,23,Mumbai,Mulund West,67% ,6,1200,"MBBS, MS - ENT"
941,Dr. Bhavesh Acharya,Homoeopath,33,Mumbai,Andheri East,98% ,579,1500,"BHMS, MD - Homeopathy"
942,Dr. Anirudhha Gokhale,Urologist,17,Mumbai,Borivali West,92% ,16,1000,"MCh - Urology, MS - General Surgery, MBBS"
943,Dr. Hemashree Patel,Gynecologist/Obstetrician,16,Mumbai,Kandivali West,98% ,112,1200,"DNB - Obstetrics & Gynecology, MBBS"
944,Dr. Nipaj S. Ashar,Dentist,23,Mumbai,Matunga,99% ,171,500,BDS
945,Dr. Sonal Kumta,Gynecologist/Obstetrician,18,Mumbai,Mulund West,94% ,20,1300,"MBBS, MD - Obstetrics & Gynaecology"
946,Dr. Zahabia Basrai   (Physiotherapist),Physiotherapist,13,Mumbai,Churchgate,100% ,92,1500,BPTh/BPT
947,Dr. Kiran Shah,Gastroentrology Surgeon,36,Mumbai,Tardeo,33% ,1,1500,"MBBS, MS - General Surgery"
948,Dr. Nutan Devendra Desai,Gastroenterologist,37,Mumbai,Mulund West,73% ,16,2000,"MBBS, MD - General Medicine, DM - Gastroenterology"
949,Dr. Atul Ganatra,Gynecologist/Obstetrician,33,Mumbai,Mulund West,88% ,5,1300,"MBBS, DGO, MD - Obstetrics & Gynaecology"
950,Dr. Manasi Shreyas Joshi,Ayurveda,11,Mumbai,Mulund West,100% ,8,500,BAMS
951,Dr. Sachin Dalal,Gynecologist/Obstetrician,20,Mumbai,Bhandup West,93% ,34,1000,"FCPS - Mid. & Gynae, DGO, DNB - Obstetrics & Gynecology"
952,Dr. Hemlata Hardasani,Gynecologist/Obstetrician,26,Mumbai,Andheri West,99% ,739,1500,"MBBS, DGO"
953,Dr. Shyam V Desai,Gynecologist/Obstetrician,45,Mumbai,Malad West,100% ,N/A,1200,"MD - Obstetrics & Gynaecology, MBBS"
954,Dr. Liladhar  R. Chandan,General Surgeon,46,Mumbai,Mulund West,100% ,1,1300,"MBBS, MS - General Surgery"
955,Dr. Chintan Doshi,Orthopedist,11,Mumbai,Santacruz West,89% ,17,2000,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics"
956,Dr. Amit Gulati,Dermatologist,15,Mumbai,Malad West,99% ,42,750,"MBBS, DDVL"
957,Dr. Haresh Dodeja,Nephrologist,18,Mumbai,Mulund West,94% ,63,2000,"MBBS, MD - Medicine, DNB - Nephrology"
958,Dr. Devika Chopra,Gynecologist/Obstetrician,16,Mumbai,Tardeo,99% ,171,1500,"MBBS, DNB - Obstetrics & Gynecology, Post Doctoral Fellowship in Reproductive Medicine"
959,Dr. Rajesh Kamdar,Dentist,39,Mumbai,Andheri West,98% ,97,800,"BDS, MDS - Orthodontics"
960,Dr. Vaishali Prasad,Dentist,21,Mumbai,Powai,N/A,N/A,700,"MDS - Paedodontics And Preventive Dentistry, BDS"
961,Dr. Bhupendra S Avasthi,Pediatrician,42,Mumbai,Santacruz West,92% ,11,2000,"MBBS, MD - Pediatrics, DNB - Paediatrics"
962,Dr. Atul Ingale,Nephrologist,32,Mumbai,Mulund West,89% ,4,2000,"MBBS, MD - General Medicine, DM - Nephrology"
963,Dr. Mohan Vs,Dentist,42,Mumbai,Andheri East,94% ,36,800,"BDS, PGDE (Cosmetic & Esthetic Dentist), Fellowship in Oral implantlogy, MDS - Conservative Dentistry & Endodontics"
964,Dr. Suresh Advani,Oncologist,49,Mumbai,Mahim,71% ,18,5000,"MBBS, DM - Oncology"
965,Dr. Sanjeev Jain,Orthopedist,35,Mumbai,Powai,71% ,30,2100,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics"
966,Dr. Dhanashri Chonkar,Neurologist,35,Mumbai,Mulund West,90% ,13,2000,"MBBS, DNB - Neurology"
967,Dr. Ketan Pandit,Gynecologist/Obstetrician,32,Mumbai,Mulund West,100% ,5,1300,"MBBS, MD - Obstetrics & Gynaecology"
968,Dr. Sandeep Patel,Dentist,24,Mumbai,Bhandup West,97% ,69,400,"BDS, MDS - Periodontics"
969,Dr. Varun Sanjay Gunavanthe,Urologist,8 ,Mumbai,Santacruz West,100% ,5,2200,"MCh - Urology/Genito-Urinary Surgery, DNB - Urology/Genito - Urinary Surgery"
970,Dr. Yusuf Kotawala,Ayurveda,9 ,Mumbai,Malad East,95% ,21,250,BAMS
971,Dr. Anand Subramanyam,Ophthalmologist,25,Mumbai,Mulund West,100% ,3,1200,"MBBS, MS - Ophthalmology"
972,Dr. Vishal Parmar,Pediatrician,12,Mumbai,Mira Road,100% ,2,900,"Diploma in Child Health (DCH), MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
973,Dr. Suresh Vijan,Cardiologist,31,Mumbai,Mulund West,60% ,2,1500,"MD - Medicine,  FRCP, FACC, FESC"
974,Dr. Om Parshuram Patil,Orthopedist,12,Mumbai,Chembur,100% ,17,1500,"MBBS, MS - Orthopaedics, FCPS - Orthopedic, Fellow in Spine Surgery"
975,Dr. Anjali Bhosle,Urologist,27,Mumbai,Mulund West,95% ,4,2000,"MBBS, MS - General Surgery, MCh - Urology, DNB - Urology/Genito - Urinary Surgery"
976,Dr. Yogesh Trivedi,Gynecologist/Obstetrician,9 ,Mumbai,Bhandup West,88% ,10,500,"MS - Obstetrics & Gynaecology, MBBS"
977,Dr. Jyotsna Patel,Dentist,22,Mumbai,Bhandup West,100% ,7,400,BDS
978,Dr. Pooja Shukla,Gynecologist/Obstetrician,14,Mumbai,Malad West,99% ,135,1100,"MD - Obstetrics & Gynaecology, MBBS"
979,Dr. Kaushik Gandhi,Dentist,40,Mumbai,Sion West,100% ,109,800,"BDS, FICOI"
980,Dr. Aruna Pradeep Bhave,Gastroenterologist,43,Mumbai,Mulund West,75% ,1,2000,"MBBS, DNB - Gastroenterology"
981,Dr. Archana Ajit,Ear-Nose-Throat (ENT) Specialist,35,Mumbai,Vikhroli East,69% ,8,500,"MBBS, MS - ENT"
982,Dr. Mihir Parekh,Dentist,13,Mumbai,Charni Road,97% ,59,300,BDS
983,Dr. Raman Kumar Malik,Nephrologist,30,Mumbai,Mulund West,100% ,2,2000,"MBBS, DNB - Nephrology"
984,Dr. Alpa Jain,Ophthalmologist,28,Mumbai,Andheri,99% ,92,600,"MBBS, MS - Ophthalmology"
985,Dr. Sweta Budyal,Endocrinologist,11,Mumbai,Mulund West,97% ,18,2000,"MBBS, DM - Endocrinology"
986,Dr. Ajay Rathod,Orthopedist,27,Mumbai,Tardeo,60% ,2,1500,"MBBS, MS - Orthopaedics"
987,Dr. Vikas S. Yadav,Orthopedist,14,Mumbai,Andheri East,90% ,12,1000,"Diploma in Orthopaedics, MBBS"
988,Dr. Verdith Hegde,Ophthalmologist,16,Mumbai,Bhandup,97% ,111,500,"MBBS, MS - Ophthalmology"
989,Dr. Sulabhi Shyam,Dentist,12,Mumbai,Andheri West,100% ,69,500,"BDS, MDS - Conservative Dentistry & Endodontics"
990,Dr. Anurag Agarwal,Ophthalmologist,23,Mumbai,Goregaon West,98% ,33,700,"MBBS, MS - Ophthalmology"
991,Dr. Badshah Khan,Pediatrician,20,Mumbai,Mira Road,100% ,6,900,"MD - Physician, Diploma in Child Health (DCH)"
992,Dr. Shailesh Pandey,Ear-Nose-Throat (ENT) Specialist,24,Mumbai,Andheri West,98% ,428,1000,"MBBS, Diploma in Otorhinolaryngology (DLO)"
993,Dr. Atul Gattani,Internal Medicine,15,Mumbai,Mulund West,80% ,20,1500,"MD - Medicine, MBBS"
994,Dr. D B Bhosale,General Surgeon,37,Mumbai,Chembur,100% ,1,1000,"MBBS, MS - General Surgery"
995,Dr. Ravindra U Rupawate,Pulmonologist,39,Mumbai,Mulund West,59% ,18,2000,"MBBS, DNB - Pulmonary Medicine"
996,Dr. Adit B. Mehta,Dentist,16,Mumbai,Vileparle East,99% ,87,500,"BDS, MDS - Conservative Dentistry & Endodontics"
997,Dr. Hasmukh Ravat,Cardiologist,40,Mumbai,Mulund West,75% ,3,1500,"MBBS, MD - Medicine, DM - Cardiology"
998,Dr. Shaivali Joshi,Pediatrician,25,Mumbai,Matunga West,100% ,1,1000,"DNB - Pediatrics, Diploma in Child Health (DCH), MD - Pediatrics, FCPS - Child Health"
999,Dr. Ramesh Punjani,General Surgeon,39,Mumbai,Mulund West,100% ,N/A,1300,"MBBS, MS - General Surgery"
1000,Dr. Mohini Vachhani,Gynecologist/Obstetrician,42,Mumbai,Mahim,98% ,79,1300,"Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London), MRCOG(UK), MD - Obstetrics & Gynaecology, DGO"
1001,Dr. Rajiv Rajan,Dentist,23,Mumbai,Chembur East,100% ,103,300,BDS
1002,Dr. Uday B Shetty,Dentist,37,Mumbai,Dadar West,98% ,170,500,"BDS, FICOI"
1003,Dr. Chitwan Dubey,Gynecologist/Obstetrician,23,Mumbai,Powai,71% ,20,1300,"MBBS, MS - Obstetrics & Gynaecology"
1004,Dr. Jui Mandke,Pediatric Surgeon,20,Mumbai,Santacruz West,100% ,1,1500,"MBBS, DNB - Pediatric Surgery"
1005,Dr. Sanjana.A,Ophthalmologist,25,Mumbai,Powai,100% ,14,1100,"MBBS, MS - Ophthalmology"
1006,Dr. Vrunda  Karanjgaokar,Gynecologist/Obstetrician,29,Mumbai,Chembur,100% ,N/A,1200,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MRCOG(UK), CCT - OBG, MBBS"
1007,Dr. Vinod Rambal,Neurosurgeon,40,Mumbai,Mira Road,95% ,14,1000,"MCh - Neuro Surgery, MBBS, MS - General Surgery"
1008,Dr. Neeraj Srivastava,Orthopedist,41,Mumbai,Mulund West,100% ,2,2000,"MBBS, MS - Orthopaedics"
1009,Dr. Paresh C. Trivedi,Psychiatrist,30,Mumbai,Andheri West,96% ,290,1500,"MBBS, DPM (Psychiatry)"
1010,Dr. Neha Hardasani Thaver,Dentist,9 ,Mumbai,Lokhandwala,100% ,9,300,BDS
1011,Dr. Satish Mutha,Spine Surgeon,29,Mumbai,Mahim,92% ,2,1300,"MS - Orthopaedics, MBBS"
1012,Dr. Sunita Mohan,Ophthalmologist,13,Mumbai,Chembur,100% ,3,1000,"MBBS, MS - Ophthalmology, DNB - Ophthalmology"
1013,Dr. Ramona S Thakur,Dentist,31,Mumbai,Powai,96% ,152,400,"BDS, MDS - Conservative Dentistry & Endodontics"
1014,Dr. Subhaprakash Sanyal,Hematologist,23,Mumbai,Mulund West,74% ,20,2000,"MBBS, DM - Clinical Haematology"
1015,Dr. Arun.H  Garg,Dentist,37,Mumbai,Chembur East,96% ,48,500,"BDS, MDS - Oral & Maxillofacial Surgery"
1016,Dr. Mansi Sanghvi,Dermatologist,18,Mumbai,Powai,97% ,53,1200,"MBBS, DNB - Dermatology & Venereology"
1017,Dr. Snehal Kothari,Cardiologist,21,Mumbai,Mahim,99% ,69,1800,"DM - Cardiology, DNB - Cardiology, MD - Medicine, FACC, Fellowship In Interventional  Cardiology"
1018,Dr. Arun Behl,General Surgeon,49,Mumbai,Mulund West,50% ,N/A,2000,"MBBS, MS - General Surgery"
1019,Dr. Zahra Hussain   (Physiotherapist),Physiotherapist,10,Mumbai,Colaba,98% ,40,350,BPTh/BPT
